trajectory_id,training_step,model_version,game_id,task_type,task_success,env_done,env_lost,env_rounds,full_turns,retained_turns,retained_fraction,frontier_triggered,frontier_turn,baseline_teacher_entropy,crossing_teacher_entropy,suffix_teacher_entropy,last3_post_frontier_entropy,teacher_entropy,student_entropy,sampled_reverse_kl,valid_action_rate,retained_valid_action_rate,dropped_valid_action_rate,prompt_truncated_turns,prompt_truncated,prompt_truncated_retained_turns,response_tokens
train:4:train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162342_304038/game.tw-pddl:0,4,4,train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162342_304038/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,30,1.0,False,,0.536212295544737,,,,0.3884441515516824,0.6634954621441628,0.4443345675149914,0.5,0.5,,10,True,10,2577
train:4:train/pick_two_obj_and_place-ToiletPaper-None-Cabinet-402/trial_T20190908_144830_163459/game.tw-pddl:0,4,4,train/pick_two_obj_and_place-ToiletPaper-None-Cabinet-402/trial_T20190908_144830_163459/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,6,0.2,True,6.0,0.5612098955690241,0.7693012013881723,0.34483134721841485,3.2826153377148635e-05,0.39811005128350463,0.7244542387243015,0.4419336349178279,0.4666666666666667,0.8333333333333334,0.375,12,True,0,2632
train:4:train/look_at_obj_in_light-Newspaper-None-DeskLamp-216/trial_T20190908_143004_004127/game.tw-pddl:0,4,4,train/look_at_obj_in_light-Newspaper-None-DeskLamp-216/trial_T20190908_143004_004127/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,19,0.6333333333333333,True,19.0,0.4635944694919963,1.449782133102417,1.449782133102417,1.449782133102417,0.7993800471011093,0.5242455121891294,0.4643701923855865,0.5333333333333333,0.8421052631578947,0.0,11,True,0,2531
train:4:train/pick_and_place_simple-Box-None-Sofa-205/trial_T20190907_214830_497445/game.tw-pddl:0,4,4,train/pick_and_place_simple-Box-None-Sofa-205/trial_T20190907_214830_497445/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,7,0.23333333333333334,True,7.0,0.41142871964357175,0.7022076292392766,0.32050389267321416,0.0028029244858771563,0.34785421042592124,0.6268875466833311,0.41855510294132264,0.3,0.5714285714285714,0.21739130434782608,11,True,0,3290
train:4:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-14/trial_T20190906_213559_289639/game.tw-pddl:0,4,4,train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-14/trial_T20190906_213559_289639/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.515997735687023,,,,0.2749977158311766,0.6228145739316,0.4436838366241789,0.3,0.3,,16,True,16,2687
train:5:train/pick_heat_then_place_in_recep-Cup-None-Cabinet-28/trial_T20190909_052944_317093/game.tw-pddl:0,5,6,train/pick_heat_then_place_in_recep-Cup-None-Cabinet-28/trial_T20190909_052944_317093/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.5013537739212145,,,,0.25767192715051035,0.5534717104248958,0.5303972647318868,0.4666666666666667,0.4666666666666667,,14,True,14,1484
train:5:train/pick_heat_then_place_in_recep-Mug-None-Shelf-20/trial_T20190907_054109_225243/game.tw-pddl:0,5,6,train/pick_heat_then_place_in_recep-Mug-None-Shelf-20/trial_T20190907_054109_225243/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.33318255172573563,,,,0.20352646115558953,0.4301466786850323,0.3634282152039934,0.5333333333333333,0.5333333333333333,,13,True,13,1258
train:5:train/pick_two_obj_and_place-Pen-None-SideTable-329/trial_T20190906_203209_061579/game.tw-pddl:0,5,6,train/pick_two_obj_and_place-Pen-None-SideTable-329/trial_T20190906_203209_061579/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,18,0.6,True,18.0,0.4432773461008404,0.7474270609987672,0.20427604423846116,2.8536408080981346e-06,0.3739133094852891,0.5357698166698348,0.4715688912619856,0.5,0.6111111111111112,0.3333333333333333,7,True,0,2175
train:5:train/pick_clean_then_place_in_recep-Cloth-None-CounterTop-409/trial_T20190908_150707_250921/game.tw-pddl:0,5,6,train/pick_clean_then_place_in_recep-Cloth-None-CounterTop-409/trial_T20190908_150707_250921/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.582192697438896,,,,0.42817477964412487,0.6582726806550565,0.5035227712938007,0.4,0.4,,9,True,9,2160
train:5:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-24/trial_T20190906_185323_832715/game.tw-pddl:0,5,6,train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-24/trial_T20190906_185323_832715/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,4,0.13333333333333333,True,4.0,0.30223004148334937,0.650850395880803,0.20798042279027934,6.4909731918305624e-06,0.2304780023730238,0.6088491669543301,0.49242203164872966,0.26666666666666666,0.75,0.19230769230769232,17,True,0,1410
train:5:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190907_142057_604429/game.tw-pddl:0,5,6,train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190907_142057_604429/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,8,0.26666666666666666,True,8.0,0.40240671927865956,0.924732753788757,0.20577039012490125,0.0003657494962681085,0.25774022908370076,0.6972873928780294,0.4321071031531056,0.3333333333333333,0.75,0.18181818181818182,17,True,0,2020
train:5:train/look_at_obj_in_light-Statue-None-DeskLamp-304/trial_T20190909_035310_552898/game.tw-pddl:0,5,6,train/look_at_obj_in_light-Statue-None-DeskLamp-304/trial_T20190909_035310_552898/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,4,0.13333333333333333,True,4.0,0.41718385950690323,0.7232172342056216,0.3048238567841335,5.43422913779068e-07,0.32498026898852445,0.6726549343610736,0.4448273375422407,0.16666666666666666,0.75,0.07692307692307693,13,True,0,2258
train:5:train/pick_two_obj_and_place-CellPhone-None-Bed-312/trial_T20190907_035112_615160/game.tw-pddl:0,5,6,train/pick_two_obj_and_place-CellPhone-None-Bed-312/trial_T20190907_035112_615160/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,5,0.16666666666666666,True,5.0,0.29073374572131455,0.6019182863303661,0.3070610020648173,0.0005332133732736111,0.3158957781329436,0.5746711274319035,0.4435755470860413,0.5,0.8,0.44,11,True,0,2403
train:5:train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070356_398456/game.tw-pddl:0,5,6,train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070356_398456/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,10,0.3333333333333333,True,10.0,0.3988470957859205,0.7342138856525384,0.2250317931522539,1.2976989864910138e-06,0.31776675552465206,0.6596873783008678,0.4552340645772246,0.4666666666666667,0.8,0.3,13,True,0,2370
train:5:train/pick_and_place_simple-Pencil-None-SideTable-322/trial_T20190908_112624_358795/game.tw-pddl:0,5,6,train/pick_and_place_simple-Pencil-None-SideTable-322/trial_T20190908_112624_358795/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,4,0.13333333333333333,True,4.0,0.3997320795492187,0.7041745840475286,0.34325978919352385,0.00013117182243149728,0.36083600110597586,0.5754925675988254,0.41713537713583376,0.7,1.0,0.6538461538461539,9,True,0,2001
train:5:train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115849_734053/game.tw-pddl:0,5,6,train/look_at_obj_in_light-Pen-None-DeskLamp-305/trial_T20190907_115849_734053/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,30,1.0,False,,0.5801420348892465,,,,0.36749299564339566,0.6255899830029256,0.41787144911833074,0.6,0.6,,10,True,10,2467
train:5:train/pick_two_obj_and_place-SprayBottle-None-Dresser-413/trial_T20190906_193324_684519/game.tw-pddl:0,5,6,train/pick_two_obj_and_place-SprayBottle-None-Dresser-413/trial_T20190906_193324_684519/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,13,0.43333333333333335,True,13.0,0.37580010809960157,0.6644444557599666,0.22928485421800737,3.385903823982517e-08,0.32050409498550547,0.5963582452300078,0.47168287477482307,0.4,0.5384615384615384,0.29411764705882354,11,True,0,1860
train:5:train/pick_and_place_simple-SprayBottle-None-GarbageCan-409/trial_T20190908_054803_198732/game.tw-pddl:0,5,6,train/pick_and_place_simple-SprayBottle-None-GarbageCan-409/trial_T20190908_054803_198732/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,30,1.0,False,,0.4567250551951907,,,,0.2742492671718614,0.5410324176926352,0.4348548364835931,0.43333333333333335,0.43333333333333335,,12,True,12,2453
train:5:train/pick_cool_then_place_in_recep-Tomato-None-Microwave-6/trial_T20190908_082241_050373/game.tw-pddl:0,5,6,train/pick_cool_then_place_in_recep-Tomato-None-Microwave-6/trial_T20190908_082241_050373/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,4,0.13333333333333333,True,4.0,0.37845986672756626,0.8123631253581839,0.25360087074860954,0.001237601856701076,0.27543906435672344,0.6926699243986861,0.4524998598233059,0.3333333333333333,1.0,0.23076923076923078,15,True,0,1860
train:5:train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002747_623437/game.tw-pddl:0,5,6,train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002747_623437/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,5,0.16666666666666666,True,5.0,0.31461140909329605,0.4914633654823552,0.29131105077534697,4.94901069032494e-05,0.3090839826362768,0.601990369357351,0.4848848138464353,0.2,0.8,0.08,10,True,0,2117
train:5:train/pick_heat_then_place_in_recep-Tomato-None-Fridge-14/trial_T20190908_091707_240737/game.tw-pddl:0,5,6,train/pick_heat_then_place_in_recep-Tomato-None-Fridge-14/trial_T20190908_091707_240737/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,12,0.4,True,12.0,0.42271362373775556,0.7703286515269152,0.2146440475683638,0.0031521334312856197,0.29615679374342874,0.6339542578111237,0.4437197128000437,0.3333333333333333,0.75,0.05555555555555555,13,True,0,2243
train:6:train/pick_and_place_simple-AlarmClock-None-Shelf-320/trial_T20190907_121126_621870/game.tw-pddl:0,6,7,train/pick_and_place_simple-AlarmClock-None-Shelf-320/trial_T20190907_121126_621870/game.tw-pddl,pick_and_place_simple,True,True,False,12,12,5,0.4166666666666667,True,5.0,0.47131288592155024,0.6393368968624483,0.5513131764519499,0.41991183192629117,0.552866362523333,0.6175467701486078,0.4999699216436606,0.5,0.4,0.5714285714285714,0,False,0,1448
train:6:train/pick_and_place_simple-KeyChain-None-Dresser-217/trial_T20190910_203316_646156/game.tw-pddl:0,6,7,train/pick_and_place_simple-KeyChain-None-Dresser-217/trial_T20190910_203316_646156/game.tw-pddl,pick_and_place_simple,True,True,False,20,20,15,0.75,True,15.0,0.2984454166692563,0.49010285813090165,0.500906299303024,0.5263504611935957,0.4008931883762482,0.48397066934376093,0.4357662782728201,0.8,0.7333333333333333,1.0,0,False,0,1900
train:6:train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190909_042547_767945/game.tw-pddl:0,6,7,train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190909_042547_767945/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.34256635499658206,,,,0.22061509752074404,0.4568450993535448,0.5089606857541681,0.5333333333333333,0.5333333333333333,,13,True,13,1316
train:6:train/pick_clean_then_place_in_recep-Lettuce-None-GarbageCan-20/trial_T20190909_033324_286989/game.tw-pddl:0,6,7,train/pick_clean_then_place_in_recep-Lettuce-None-GarbageCan-20/trial_T20190909_033324_286989/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.8915710774762947,,,,0.4531988153604833,0.7644868665169318,0.5111772075984032,0.5,0.5,,13,True,13,1065
train:6:train/pick_clean_then_place_in_recep-Pan-None-CounterTop-13/trial_T20190908_113205_515477/game.tw-pddl:0,6,7,train/pick_clean_then_place_in_recep-Pan-None-CounterTop-13/trial_T20190908_113205_515477/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.4913441836226154,,,,0.16549816985312293,0.470758813004382,0.39124512813480805,0.4,0.4,,18,True,18,986
train:6:train/pick_two_obj_and_place-AlarmClock-None-Desk-307/trial_T20190907_013752_725369/game.tw-pddl:0,6,7,train/pick_two_obj_and_place-AlarmClock-None-Desk-307/trial_T20190907_013752_725369/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,5,0.16666666666666666,True,5.0,0.26242362840080546,0.4616335730588269,0.27811981515864553,6.984785727581766e-07,0.2891205756663546,0.4820140433541324,0.4213261884231854,0.7,1.0,0.64,9,True,0,2197
train:6:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-415/trial_T20190908_080148_528030/game.tw-pddl:0,6,7,train/pick_two_obj_and_place-ToiletPaper-None-Toilet-415/trial_T20190908_080148_528030/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,12,0.4,True,12.0,0.390640353839011,0.5731612995687848,0.7478498472069721,0.9760565161705017,0.6044376349548781,0.5347815961128839,0.4248111232431916,0.7,1.0,0.5,9,True,0,1860
train:6:train/pick_and_place_simple-SprayBottle-None-Toilet-411/trial_T20190909_110956_758459/game.tw-pddl:0,6,7,train/pick_and_place_simple-SprayBottle-None-Toilet-411/trial_T20190909_110956_758459/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,12,0.4,True,12.0,0.47106180714943596,0.7119622691077603,0.23300309033437117,2.762321628324571e-06,0.3525990359470595,0.6196096662589883,0.44111882684132364,0.5,0.8333333333333334,0.2777777777777778,11,True,0,2518
train:6:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-423/trial_T20190909_013120_095952/game.tw-pddl:0,6,7,train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-423/trial_T20190909_013120_095952/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,6,0.2,True,6.0,0.3517201310227305,0.5396272632434782,0.769614310794409,1.0149770975112915,0.6969544549442165,0.5623791838341947,0.4408403113911405,0.36666666666666664,0.5,0.3333333333333333,13,True,0,2163
train:6:train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182724_868283/game.tw-pddl:0,6,7,train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182724_868283/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,8,0.26666666666666666,True,8.0,0.4305268539074298,0.7422682664059101,0.3057445499275518,4.294772149175212e-06,0.34910172409621426,0.613952790225016,0.4322130443768121,0.36666666666666664,0.75,0.22727272727272727,10,True,0,2638
train:6:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-25/trial_T20190906_203227_781169/game.tw-pddl:0,6,7,train/pick_cool_then_place_in_recep-Bread-None-CounterTop-25/trial_T20190906_203227_781169/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,13,0.43333333333333335,True,13.0,0.5056214995322582,0.7098150854755652,0.042608857186689164,0.0009084679186344147,0.2565924798599273,0.6716463894832859,0.5076722562486642,0.23333333333333334,0.5384615384615384,0.0,16,True,0,1509
train:6:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-28/trial_T20190907_180330_211175/game.tw-pddl:0,6,7,train/pick_heat_then_place_in_recep-Plate-None-CounterTop-28/trial_T20190907_180330_211175/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,9,0.3,True,9.0,0.49479113400727875,0.7930585390921655,0.23178454356907055,2.1484716853592545e-05,0.3169124164522234,0.5928243647334676,0.480023899928808,0.4666666666666667,0.7777777777777778,0.3333333333333333,13,True,0,1617
train:6:train/pick_and_place_simple-WineBottle-None-DiningTable-15/trial_T20190906_184006_967003/game.tw-pddl:0,6,7,train/pick_and_place_simple-WineBottle-None-DiningTable-15/trial_T20190906_184006_967003/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,6,0.2,True,6.0,0.3927683135169457,0.7533194477202038,0.20910378040233835,6.458118878072128e-05,0.2579886519617474,0.5248302643902992,0.4085803652668573,0.5666666666666667,1.0,0.4583333333333333,13,True,0,1475
train:6:train/pick_two_obj_and_place-ToiletPaper-None-SideTable-420/trial_T20190909_114817_260394/game.tw-pddl:0,6,7,train/pick_two_obj_and_place-ToiletPaper-None-SideTable-420/trial_T20190909_114817_260394/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,6,0.2,True,6.0,0.46786007920659783,0.738070004584582,0.33236241005498784,0.07053794463475545,0.3695203695301283,0.6151001742180264,0.426005041392393,0.36666666666666664,0.5,0.3333333333333333,11,True,0,3263
train:6:train/pick_and_place_simple-SaltShaker-None-DiningTable-26/trial_T20190907_113736_672101/game.tw-pddl:0,6,7,train/pick_and_place_simple-SaltShaker-None-DiningTable-26/trial_T20190907_113736_672101/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,6,0.2,True,6.0,0.325112693210585,0.3773840623886599,0.24302537245534497,7.646872836630791e-05,0.2739593449799434,0.5981395019560116,0.4434912624451693,0.3333333333333333,0.8333333333333334,0.20833333333333334,14,True,0,1739
train:6:train/pick_and_place_simple-CD-None-Dresser-318/trial_T20190907_190229_164232/game.tw-pddl:0,6,7,train/pick_and_place_simple-CD-None-Dresser-318/trial_T20190907_190229_164232/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,7,0.23333333333333334,True,7.0,0.4388879369565688,0.7195976566767941,0.4941740802921963,0.3241145610809326,0.4907854397190257,0.6641468982682073,0.44991907158017885,0.36666666666666664,0.8571428571428571,0.21739130434782608,11,True,0,1984
train:7:train/pick_and_place_simple-TissueBox-None-Toilet-402/trial_T20190908_055936_625704/game.tw-pddl:0,7,9,train/pick_and_place_simple-TissueBox-None-Toilet-402/trial_T20190908_055936_625704/game.tw-pddl,pick_and_place_simple,True,True,False,11,11,11,1.0,False,,0.2984818223670244,,,,0.2757182780137031,0.35388044544073227,0.4913243107786495,1.0,1.0,,0,False,0,716
train:7:train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149/game.tw-pddl:0,7,9,train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149/game.tw-pddl,pick_and_place_simple,True,True,False,17,17,14,0.8235294117647058,True,14.0,0.33343725845785727,0.5400900064761827,0.3497524102013034,0.3497524102013034,0.4011996013035687,0.4414124536150532,0.4090404502429994,1.0,1.0,1.0,0,False,0,1373
train:7:train/pick_clean_then_place_in_recep-Pot-None-StoveBurner-26/trial_T20190907_210713_391992/game.tw-pddl:0,7,9,train/pick_clean_then_place_in_recep-Pot-None-StoveBurner-26/trial_T20190907_210713_391992/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.42120912383371767,,,,0.21360466870311742,0.4746450566025699,0.43782950317513564,0.5666666666666667,0.5666666666666667,,12,True,12,1048
train:7:train/look_at_obj_in_light-TissueBox-None-DeskLamp-301/trial_T20190908_011302_767722/game.tw-pddl:0,7,9,train/look_at_obj_in_light-TissueBox-None-DeskLamp-301/trial_T20190908_011302_767722/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,30,1.0,False,,0.5050795656587058,,,,0.24248086776410435,0.5000688534583047,0.43647129023187536,0.4,0.4,,13,True,13,1319
train:7:train/pick_and_place_simple-Laptop-None-ArmChair-206/trial_T20190907_173903_898221/game.tw-pddl:0,7,9,train/pick_and_place_simple-Laptop-None-ArmChair-206/trial_T20190907_173903_898221/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,30,1.0,False,,0.31472780522668337,,,,0.2260248104439628,0.41551713820329716,0.3783013843084583,0.6333333333333333,0.6333333333333333,,9,True,9,1247
train:7:train/pick_heat_then_place_in_recep-Potato-None-Fridge-2/trial_T20190909_030845_198194/game.tw-pddl:0,7,9,train/pick_heat_then_place_in_recep-Potato-None-Fridge-2/trial_T20190909_030845_198194/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.5668386909694546,,,,0.20392944820252137,0.524787024574758,0.4312861577103802,0.43333333333333335,0.43333333333333335,,15,True,15,1131
